Código da Instituição,Nome da Instituição,Categoria Administrativa,Organização Acadêmica,Código do Curso de Graduação,Nome do Curso de Graduação,Código da Região Geográfica do Curso,Código da Unidade Federativa do Curso,Código do Município do Curso,Grau Acadêmico,Modalidade de Ensino,Código da área do Curso segundo a classificação CINE BRASIL,Nome da área do Curso segundo a classificação CINE BRASIL,Código da Grande Área do Curso segundo a classificação CINE BRASIL,Nome da Grande Área do Curso segundo a classificação CINE BRASIL,Ano de Ingresso,Ano de Referência,Prazo de Integralização em Anos,Ano de Integralização do Curso,Prazo de Acompanhamento do Curso em anos,Ano Máximo de Acompanhamento do Curso,Quantidade de Ingressantes no Curso,Quantidade de Permanência no Curso no ano de referência,Quantidade de Concluintes no Curso no ano de referência,Quantidade de Desistência no Curso no ano de referência,Quantidade de Falecimentos no Curso no ano de referência,Indicadores de Trajetória,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Taxa de Permanência - TAP,Taxa de Conclusão Acumulada - TCA,Taxa de Desistência Acumulada - TDA,Taxa de Conclusão Anual - TCAN,Taxa de Desistência Anual - TADA
CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,84526,ENGENHARIA DE PRODUÇÃO,1,13,1302603,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,47,43,0,1,0,"91,5","0,0","8,5","0,0","2,1"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,84526,ENGENHARIA DE PRODUÇÃO,1,13,1302603,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,47,43,0,0,0,"91,5","0,0","8,5","0,0","0,0"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,84526,ENGENHARIA DE PRODUÇÃO,1,13,1302603,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,47,43,0,0,0,"91,5","0,0","8,5","0,0","0,0"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,84526,ENGENHARIA DE PRODUÇÃO,1,13,1302603,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,47,38,5,0,0,"80,9","10,6","8,5","10,6","0,0"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,101622,ENGENHARIA AMBIENTAL,1,13,1301704,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2018,5,2022,9,2026,43,43,0,0,0,"100,0","0,0","0,0","0,0","0,0"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,101622,ENGENHARIA AMBIENTAL,1,13,1301704,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2019,5,2022,9,2026,43,43,0,0,0,"100,0","0,0","0,0","0,0","0,0"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,101622,ENGENHARIA AMBIENTAL,1,13,1301704,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2020,5,2022,9,2026,43,42,0,1,0,"97,7","0,0","2,3","0,0","2,3"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,101622,ENGENHARIA AMBIENTAL,1,13,1301704,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2021,5,2022,9,2026,43,42,0,0,0,"97,7","0,0","2,3","0,0","0,0"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,101622,ENGENHARIA AMBIENTAL,1,13,1301704,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2022,5,2022,9,2026,43,42,0,0,0,"97,7","0,0","2,3","0,0","0,0"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,112088,ENGENHARIA DE PRODUÇÃO,1,13,1301902,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,48,46,0,2,0,"95,8","0,0","4,2","0,0","4,2"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,112088,ENGENHARIA DE PRODUÇÃO,1,13,1301902,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,48,44,0,2,0,"91,7","0,0","8,3","0,0","4,2"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,112088,ENGENHARIA DE PRODUÇÃO,1,13,1301902,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,48,43,0,1,0,"89,6","0,0","10,4","0,0","2,1"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,112088,ENGENHARIA DE PRODUÇÃO,1,13,1301902,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,48,42,0,1,0,"87,5","0,0","12,5","0,0","2,1"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,112088,ENGENHARIA DE PRODUÇÃO,1,13,1301902,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,48,40,2,0,0,"83,3","4,2","12,5","4,2","0,0"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,122628,ENGENHARIA MECÂNICA,1,13,1302603,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,39,38,0,1,0,"97,4","0,0","2,6","0,0","2,6"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,122628,ENGENHARIA MECÂNICA,1,13,1302603,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,39,37,0,1,0,"94,9","0,0","5,1","0,0","2,6"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,122628,ENGENHARIA MECÂNICA,1,13,1302603,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,39,35,0,2,0,"89,7","0,0","10,3","0,0","5,1"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,122628,ENGENHARIA MECÂNICA,1,13,1302603,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,39,35,0,0,0,"89,7","0,0","10,3","0,0","0,0"
4,UNIVERSIDADE FEDERAL DO AMAZONAS,1,1,122628,ENGENHARIA MECÂNICA,1,13,1302603,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,39,33,0,2,0,"84,6","0,0","15,4","0,0","5,1"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,512,ENGENHARIA CIVIL,2,22,2211001,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,73,72,0,1,0,"98,6","0,0","1,4","0,0","1,4"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,512,ENGENHARIA CIVIL,2,22,2211001,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,73,67,0,5,0,"91,8","0,0","8,2","0,0","6,8"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,512,ENGENHARIA CIVIL,2,22,2211001,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,73,65,0,2,0,"89,0","0,0","11,0","0,0","2,7"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,512,ENGENHARIA CIVIL,2,22,2211001,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,73,61,1,3,0,"83,6","1,4","15,1","1,4","4,1"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,512,ENGENHARIA CIVIL,2,22,2211001,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,73,44,13,4,0,"60,3","19,2","20,5","17,8","5,5"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,99718,ENGENHARIA FLORESTAL,2,22,2201903,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2018,2018,6,2023,10,2027,68,61,0,7,0,"89,7","0,0","10,3","0,0","10,3"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,99718,ENGENHARIA FLORESTAL,2,22,2201903,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2018,2019,6,2023,10,2027,68,51,0,10,0,"75,0","0,0","25,0","0,0","14,7"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,99718,ENGENHARIA FLORESTAL,2,22,2201903,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2018,2020,6,2023,10,2027,68,49,0,2,0,"72,1","0,0","27,9","0,0","2,9"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,99718,ENGENHARIA FLORESTAL,2,22,2201903,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2018,2021,6,2023,10,2027,68,47,2,0,0,"69,1","2,9","27,9","2,9","0,0"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,99718,ENGENHARIA FLORESTAL,2,22,2201903,1,1,0821E01,Engenharia florestal,08,"Agricultura, silvicultura, pesca e veterinária",2018,2022,6,2023,10,2027,68,46,1,0,0,"67,6","4,4","27,9","1,5","0,0"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116406,ENGENHARIA DE PRODUÇÃO,2,22,2211001,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,72,67,0,5,0,"93,1","0,0","6,9","0,0","6,9"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116406,ENGENHARIA DE PRODUÇÃO,2,22,2211001,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,72,60,0,7,0,"83,3","0,0","16,7","0,0","9,7"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116406,ENGENHARIA DE PRODUÇÃO,2,22,2211001,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,72,58,0,2,0,"80,6","0,0","19,4","0,0","2,8"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116406,ENGENHARIA DE PRODUÇÃO,2,22,2211001,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,72,56,1,1,0,"77,8","1,4","20,8","1,4","1,4"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116406,ENGENHARIA DE PRODUÇÃO,2,22,2211001,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,72,50,5,1,0,"69,4","8,3","22,2","6,9","1,4"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116408,ENGENHARIA ELÉTRICA,2,22,2211001,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,74,73,0,1,0,"98,6","0,0","1,4","0,0","1,4"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116408,ENGENHARIA ELÉTRICA,2,22,2211001,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,74,70,0,3,0,"94,6","0,0","5,4","0,0","4,1"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116408,ENGENHARIA ELÉTRICA,2,22,2211001,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,74,66,0,4,0,"89,2","0,0","10,8","0,0","5,4"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116408,ENGENHARIA ELÉTRICA,2,22,2211001,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,74,65,0,1,0,"87,8","0,0","12,2","0,0","1,4"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116408,ENGENHARIA ELÉTRICA,2,22,2211001,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,74,61,0,4,0,"82,4","0,0","17,6","0,0","5,4"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116410,ENGENHARIA MECÂNICA,2,22,2211001,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,65,62,0,3,0,"95,4","0,0","4,6","0,0","4,6"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116410,ENGENHARIA MECÂNICA,2,22,2211001,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,65,54,0,8,0,"83,1","0,0","16,9","0,0","12,3"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116410,ENGENHARIA MECÂNICA,2,22,2211001,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,65,50,0,4,0,"76,9","0,0","23,1","0,0","6,2"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116410,ENGENHARIA MECÂNICA,2,22,2211001,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,65,50,0,0,0,"76,9","0,0","23,1","0,0","0,0"
5,UNIVERSIDADE FEDERAL DO PIAUÍ,1,1,116410,ENGENHARIA MECÂNICA,2,22,2211001,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,65,45,5,0,0,"69,2","7,7","23,1","7,7","0,0"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,586,ENGENHARIA CIVIL,3,31,3146107,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,72,68,0,4,0,"94,4","0,0","5,6","0,0","5,6"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,586,ENGENHARIA CIVIL,3,31,3146107,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,72,60,1,7,0,"83,3","1,4","15,3","1,4","9,7"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,586,ENGENHARIA CIVIL,3,31,3146107,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,72,51,0,9,0,"70,8","1,4","27,8","0,0","12,5"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,586,ENGENHARIA CIVIL,3,31,3146107,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,72,47,2,2,0,"65,3","4,2","30,6","2,8","2,8"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,586,ENGENHARIA CIVIL,3,31,3146107,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,72,40,5,2,0,"55,6","11,1","33,3","6,9","2,8"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,18875,ENGENHARIA DE PRODUÇÃO,3,31,3146107,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,77,75,0,2,0,"97,4","0,0","2,6","0,0","2,6"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,18875,ENGENHARIA DE PRODUÇÃO,3,31,3146107,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,77,68,0,7,0,"88,3","0,0","11,7","0,0","9,1"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,18875,ENGENHARIA DE PRODUÇÃO,3,31,3146107,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,77,65,2,1,0,"84,4","2,6","13,0","2,6","1,3"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,18875,ENGENHARIA DE PRODUÇÃO,3,31,3146107,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,77,57,7,1,0,"74,0","11,7","14,3","9,1","1,3"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,18875,ENGENHARIA DE PRODUÇÃO,3,31,3146107,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,77,47,7,3,0,"61,0","20,8","18,2","9,1","3,9"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,41624,ENGENHARIA AMBIENTAL,3,31,3146107,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,41,40,0,1,0,"97,6","0,0","2,4","0,0","2,4"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,41624,ENGENHARIA AMBIENTAL,3,31,3146107,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,41,31,0,9,0,"75,6","0,0","24,4","0,0","22,0"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,41624,ENGENHARIA AMBIENTAL,3,31,3146107,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,41,25,0,6,0,"61,0","0,0","39,0","0,0","14,6"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,41624,ENGENHARIA AMBIENTAL,3,31,3146107,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,41,25,0,0,0,"61,0","0,0","39,0","0,0","0,0"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,41624,ENGENHARIA AMBIENTAL,3,31,3146107,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,41,19,2,4,0,"46,3","4,9","48,8","4,9","9,8"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,41626,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,31,3146107,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,71,66,0,5,0,"93,0","0,0","7,0","0,0","7,0"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,41626,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,31,3146107,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,71,55,0,11,0,"77,5","0,0","22,5","0,0","15,5"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,41626,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,31,3146107,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,71,49,0,6,0,"69,0","0,0","31,0","0,0","8,5"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,41626,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,31,3146107,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,71,47,0,2,0,"66,2","0,0","33,8","0,0","2,8"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,41626,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3,31,3146107,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,71,34,5,8,0,"47,9","7,0","45,1","7,0","11,3"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,61560,ENGENHARIA DE PRODUÇÃO,3,31,3136207,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,82,77,0,5,0,"93,9","0,0","6,1","0,0","6,1"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,61560,ENGENHARIA DE PRODUÇÃO,3,31,3136207,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,82,64,1,12,0,"78,0","1,2","20,7","1,2","14,6"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,61560,ENGENHARIA DE PRODUÇÃO,3,31,3136207,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,82,51,1,12,0,"62,2","2,4","35,4","1,2","14,6"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,61560,ENGENHARIA DE PRODUÇÃO,3,31,3136207,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,82,49,0,2,0,"59,8","2,4","37,8","0,0","2,4"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,61560,ENGENHARIA DE PRODUÇÃO,3,31,3136207,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,82,36,5,8,0,"43,9","8,5","47,6","6,1","9,8"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121665,ENGENHARIA MECÂNICA,3,31,3146107,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,67,63,0,4,0,"94,0","0,0","6,0","0,0","6,0"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121665,ENGENHARIA MECÂNICA,3,31,3146107,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,67,58,0,5,0,"86,6","0,0","13,4","0,0","7,5"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121665,ENGENHARIA MECÂNICA,3,31,3146107,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,67,50,1,7,0,"74,6","1,5","23,9","1,5","10,4"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121665,ENGENHARIA MECÂNICA,3,31,3146107,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,67,46,0,4,0,"68,7","1,5","29,9","0,0","6,0"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121665,ENGENHARIA MECÂNICA,3,31,3146107,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,67,36,5,5,0,"53,7","9,0","37,3","7,5","7,5"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121679,ENGENHARIA DE COMPUTAÇÃO,3,31,3136207,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,87,83,0,4,0,"95,4","0,0","4,6","0,0","4,6"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121679,ENGENHARIA DE COMPUTAÇÃO,3,31,3136207,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,87,66,0,17,0,"75,9","0,0","24,1","0,0","19,5"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121679,ENGENHARIA DE COMPUTAÇÃO,3,31,3136207,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,87,54,0,12,0,"62,1","0,0","37,9","0,0","13,8"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121679,ENGENHARIA DE COMPUTAÇÃO,3,31,3136207,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,87,46,2,6,0,"52,9","2,3","44,8","2,3","6,9"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121679,ENGENHARIA DE COMPUTAÇÃO,3,31,3136207,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,87,35,1,10,0,"40,2","3,4","56,3","1,1","11,5"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121681,ENGENHARIA ELÉTRICA,3,31,3136207,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,78,73,0,5,0,"93,6","0,0","6,4","0,0","6,4"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121681,ENGENHARIA ELÉTRICA,3,31,3136207,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,78,62,0,11,0,"79,5","0,0","20,5","0,0","14,1"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121681,ENGENHARIA ELÉTRICA,3,31,3136207,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,78,53,0,9,0,"67,9","0,0","32,1","0,0","11,5"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121681,ENGENHARIA ELÉTRICA,3,31,3136207,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,78,47,3,3,0,"60,3","3,8","35,9","3,8","3,8"
6,UNIVERSIDADE FEDERAL DE OURO PRETO,1,1,121681,ENGENHARIA ELÉTRICA,3,31,3136207,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,78,33,0,14,0,"42,3","3,8","53,8","0,0","17,9"
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,1,1,615,ENGENHARIA CIVIL,3,35,3548906,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,90,80,0,10,0,"88,9","0,0","11,1","0,0","11,1"
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,1,1,615,ENGENHARIA CIVIL,3,35,3548906,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,90,69,0,11,0,"76,7","0,0","23,3","0,0","12,2"
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,1,1,615,ENGENHARIA CIVIL,3,35,3548906,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,90,65,0,4,0,"72,2","0,0","27,8","0,0","4,4"
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,1,1,615,ENGENHARIA CIVIL,3,35,3548906,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,90,64,1,0,0,"71,1","1,1","27,8","1,1","0,0"
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,1,1,615,ENGENHARIA CIVIL,3,35,3548906,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,90,41,21,2,0,"45,6","24,4","30,0","23,3","2,2"
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,1,1,631,ENGENHARIA DE COMPUTAÇÃO,3,35,3548906,1,1,0616E01,Engenharia de computação (DCN Computação),06,Computação e Tecnologias da Informação e Comunicação (TIC),2018,2018,6,2023,10,2027,40,36,0,4,0,"90,0","0,0","10,0","0,0","10,0"
